경도,위도,설치기관명,설치위치
126.9101357,37.5743693,가좌보건지소,3층 물리치료실 안
127.0305651,37.65877259,쌍문현대1차아파트,1경비실
127.0316645,37.65902458,쌍문현대1차아파트,2경비실
126.9756503,37.48363408,동작구보건분소,민원실
127.1266135,37.47757885,장지역,B1 대합실
127.0750866,37.51086818,종합운동장역(2호선),고객안내센터 좌측벽면
126.8400162,37.48642952,천왕연지타운1단지,관리사무소 내부
127.0514228,37.64959334,창동주공19단지아파트,1906동
127.0506856,37.64856654,창동주공19단지아파트,1909동
127.0321176,37.65843882,쌍문현대1차아파트,5경비실
127.0525117,37.65103444,창동주공19단지아파트,1903동
126.8960426,37.45702682,금천구보건소,금천구보건소 2층
127.0857783,37.56508488,금천구보건소,41병동 응급카트
127.0433006,37.64999934,창동주공3단지,관리사무소앞 경로당 입구로비
126.8117553,37.57935304,방화동성아파트,106동 1라인 1층 현관입구
126.8112331,37.57992884,방화동성아파트,109동 1라인 1층 현관입구
127.0003985,37.57791378,방화동성아파트,13층 교수연구실 입구
127.0417586,37.6524803,창동주공2단지아파트,202동
127.0334208,37.6582943,쌍문금호1차아파트,1동
126.8733021,37.5302443,홈플러스목동점,지하2층고객센터 앞
126.8824828,37.54401,신목동역,역사
126.8705136,37.5257004,목동트라팰리스,이스턴웨스턴정문후문 총4대
127.0493804,37.65229266,한국마사회도봉지사,10층 객장
127.0526826,37.65233177,창동주공19단지아파트,1905동
126.8110532,37.579424,방화동성아파트,107동 1라인 1층 현관입구
126.9167191,37.5259689,KBS(한국방송공사),의무실
127.0575465,37.5231632,청담자이아파트,101동 1층 공동현관 로비
127.0580559,37.52369905,청담자이아파트,104동 1층 공동현관 로비
127.0423251,37.65238099,창동주공2단지아파트,203동
127.0339083,37.65859148,쌍문금호1차아파트,8동
127.0003985,37.57791378,쌍문금호1차아파트,지층 직원식당 앞
126.9105022,37.44963458,건영2차아파트,관리사무실
127.1261685,37.503413,오금역(3호선),역무실 앞
126.8955361,37.52651429,영등포구보건소,영등포구보건소 의약과
127.0857783,37.56508488,영등포구보건소,응급진료실 응급카트
126.818434,37.56469532,마곡힐스테이트,정문보안실
127.101451,37.54050495,광남중학교,1층 보건실앞 복도
127.0831209,37.65275574,영신간호비즈니스고등학교,(중계본동) 보건실
126.9063068,37.50054198,영등포제1스포츠센터,1층 로비
127.0505499,37.64901709,창동주공19단지아파트,1910동
127.0501653,37.65002636,창동주공19단지아파트,1912동
127.0679339,37.66300872,계상초,(상계5동) 보건실 앞
127.0301796,37.65821408,쌍문현대1차아파트,6경비실
127.0857783,37.56508488,쌍문현대1차아파트,42병동 응급카트
127.0857783,37.56508488,쌍문현대1차아파트,51병동 응급카트
127.1255358,37.54159093,2001아울렛천호점,2001아울렛 1층 고객만족실
126.9754872,37.48459633,남성초등학교,본관건물 외벽(오른쪽)
126.9456203,37.5958238,홍은벽산아파트,관리사무소 앞
127.0518074,37.64862011,창동주공19단지아파트,1908동
127.0503576,37.64951271,창동주공19단지아파트,1911동
126.8287089,37.53345649,신월3동주민센터,1층 민원실
126.8623322,37.52055887,서울신서초등학교,신서초등학교 본관중앙현관
126.8322435,37.53208161,신월1파출소,출입문 좌측
127.1233689,37.50827552,코오롱아파트,102동 앞 3초소 경비실
127.0502954,37.63120563,아시아퍼시픽국제외국인학교,2층 보건실(210호)
127.0715574,37.53195563,자양동삼성아파트,101동 3호라인 승강기 앞
127.0788582,37.52876144,자양경남아파트관리사무소,102동 엘레베이터 1호기앞(벽면)
126.8371354,37.49053778,덕일전자공업고등학교,4층 강당입구
126.8962,37.48825101,구로현대아파트,303동 입구
126.860069,37.48950398,개봉동아이파크,관리사무소 입구
126.9117924,37.5441367,절두산순교성지,한국천주교순교자박물관 안내데스크 옆
126.9218074,37.58464173,충암중학교,교무실 내 오른쪽 기둥
126.8876611,37.51979459,영문초등학교,1층 중앙현관
127.0348115,37.68769962,국립공원관리공단북한산생태탐방연수원,1층 등산학교 수장고
126.9901313,37.6242387,북한산국립공원사무소,정릉탐방지원센터
126.9241249,37.51893165,윤중중학교,2층 보건실
126.892013,37.53142698,거성파스텔아파트(양평동3가),2층 관리사무소 내
126.9901313,37.6242387,북한산국립공원사무소,정릉탐방지원센터
127.0744645,37.6427606,시립노원노인종합복지관,2층 복도
127.111107,37.48994907,송파경찰서문정2치안센터,1층소내
127.09622,37.53782345,구의현대2단지아파트,212동 12라인 1층
126.8547121,37.4950333,개봉삼환아파트,관리사무실 입구
126.9146113,37.44963042,금천구립시흥도서관,금천구립시흥도서관 2층 안내데스크
127.1170334,37.50531992,송파한양2차아파트,남문초소
127.1167714,37.52875526,송파경찰서풍납파출소,관리반책상옆
126.8865524,37.49746124,서울구로초등학교,보건실 앞
126.8799585,37.49661499,신도림태영타운,통합관제실 앞
126.8885361,37.46532956,독산중앙하이츠빌아파트,정문 경비실
127.0976224,37.53739702,구의현대프라임아파트,관리사무실 출입구
126.8902176,37.48420548,서울구로남초등학교,보건실 앞
126.8263515,37.49490131,우신중학교,1층 보건실
127.09622,37.53782345,구의현대2단지아파트,204동 1층
127.09622,37.53782345,구의현대2단지아파트,206동 34라인 1층
127.09622,37.53782345,구의현대2단지아파트,211동 1층
127.09622,37.53782345,구의현대2단지아파트,214동 1층
126.8219199,37.49816357,서울정진학교,보건실 내
126.9321393,37.52012135,롯데캐슬아이비(여의도),102동 1층 안내데스크
126.8956493,37.52649637,영등포구보건소,1층 로비
127.0349418,37.6875847,북한산국립공원도봉사무소도봉분소,도봉분소 1층 사무실
127.0348001,37.6876771,국립공원관리공단북한산생태탐방연수원,1층 등산학교 수장고
126.9001778,37.51039395,영등포아트자이아파트,관리실
127.0494607,37.66407296,서울창도초등학교,보건실 출입문 옆
127.0164313,37.65194371,덕성여자대학교,학생회관 1층
127.0137913,37.65337661,서울백운초등학교,1층 보건실
127.0267587,37.65649854,동북초등학교,중앙현관 1층
127.0290787,37.6542167,쌍문동청소년문화의집,2층 강의실 옆
126.8973919,37.51627692,문래자이아파트,관리사무소 1층 계단 앞
126.9318918,37.52486724,삼부아파트(여의도),11동 출입구 안쪽 경비초소 맞은편
126.8829228,37.52179202,관악고등학교,1층 보건실 내
126.963105,37.56559321,인창중학교,1층 현관
127.1034317,37.51310107,롯데월드아쿠아리움,지하1층 아쿠아리움
127.0761107,37.51622249,잠실종합운동장실내체육관(축구장),체육관내 1문 복도
127.0956923,37.53572635,CGV강변,로비 중앙 티켓판매기 맞은편 기둥 뒷쪽
127.0431408,37.65191444,서울북부교육지원청,4층 대강당
127.0492154,37.68726652,서울누원초등학교,1층 보건실 앞
127.1045667,37.50290791,석촌초등학교,보건실
126.8962717,37.52632798,영등포구청,1층 현관 당직실 앞
126.9072468,37.51593053,롯데백화점영등포점,8층 의무실 내
126.8911022,37.49485981,구로중학교,중앙현관앞
127.0310619,37.65970137,도봉환경교육센터,도담관 입구
127.1183391,37.48701918,대명레저산업,1층 로비
126.968575,37.5746552,스페이스본휘트니스센터,메인 출입구
126.844377,37.51219689,백암고등학교,백암고등학교 보건실
126.8832548,37.51198583,서울신도림초등학교,1층 중앙현관 앞
126.9867761,37.55978501,서울남산초등학교,1층 식당 앞
126.9143348,37.51766716,5호선신길역,고객상담실 입구 바깥 벽면
126.9193872,37.50232301,대방초등학교,2층 보건실 앞
126.8813483,37.48737567,구로구립하늘도서관,1층 현관 앞
126.8805967,37.50778089,신도림치안센터,1층 센터장 자리
126.9021816,37.51071999,영원초등학교,1층 보건실 입구
127.1205757,37.53067238,강동구청역,강동구청역 지하2층 대합실
126.8612269,37.52368946,서울양목초등학교,양목초등학교 1층 중앙현관 복도
126.9557382,37.5434802,신공덕1차삼성래미안아파트,정문경비실
126.9557382,37.5434802,신공덕1차삼성래미안아파트,관리실1층
126.9557382,37.5434802,신공덕1차삼성래미안아파트,경로당1층
126.8657986,37.49761248,서울고원초등학교,보건실 앞
126.8391137,37.48968634,서울오류남초등학교,1층 입구
126.8737683,37.49530027,구일중학교,보건실 앞
127.0729607,37.53700038,더샵스타시티,A동 지하1층 승강기홀
126.8371354,37.49053778,덕일전자공업고등학교,2층 보건실
126.8761586,37.48584944,구로한일유앤아이,경비실 내
126.8579748,37.48952311,개봉도서관,2층 휴게실
126.9120204,37.49645581,삼성아파트(신길6동),관리사무소 내부 냉장고 옆
127.0603109,37.51427343,봉은사역,지하1층 대합실 안전관리실 앞
127.0485004,37.51163713,삼성중앙역,지하1층 대합실 안전관리실 앞
126.9875028,37.51809761,신동아아파트,관리사무소 입구
126.9876718,37.53647807,이태원초등학교,교육문화관 지하 1층 수영장 입구
126.9508767,37.65419204,북한산국립공원산성분소,산성분소(거점용)
126.9582759,37.6111602,북한산국립공원구기분소,1층 사무실 내 보관(거점배치용)
126.8908644,37.5183614,문래힐스테이트아파트,정문 101동 앞 관제실
127.0810862,37.60536258,중랑중학교,본관2층 제1교무실 앞
127.0138901,37.5451338,래미안옥수리버젠아파트,107동 지하1층 관리사무소
126.903716,37.51723371,경방타임스퀘어,지하 1층 세븐스프링스 앞
126.8517307,37.49532513,개봉두산아파트,관리사무소 내
127.0734812,37.61069421,묵동아이파크아파트,정문출입구 관리실 내부
126.9307724,37.51814286,여의도노인복지관,2층 물리치료실 캐비닛 위
126.903716,37.51723371,경방타임스퀘어,지하2층 키즈앤키즈 앞
126.8778697,37.49326831,현대연예인아파트,관리사무실 입구
126.8976758,37.52040016,샤넬서영물류센터,2층 샤넬 nursing room 옆
126.9237107,37.51017363,공군회관,안내데스크 내
126.8921858,37.52766816,코스트코코리아양평점,1층 엘리베이터 옆
127.0725585,37.5095669,정신여자고등학교,보건실 앞
127.0959833,37.49882463,배명고등학교,근면관 1층 보건실
126.9108537,37.51523908,영등포문화원,3층 휴게실 벽면
126.8928296,37.50470758,구로누리배드민턴장,사무실 내
126.9050196,37.53468897,강마을삼성래미안당산1차아파트(당산동6가),중앙초소 냉장고 옆
126.8941032,37.53383815,양평성원아파트,정문초소 내 출입문 우측 벽면
126.9371048,37.52069443,시범아파트(여의도),관리사무소 맞은편 사무실
126.9685558,37.56649939,농협중앙회,본관 지하 4층(화물엘리베이터 앞)
127.1169125,37.50571648,송파한양2차아파트,관리소
127.084072,37.56552579,중곡역,대합실 지하 2층 게이트 안내센터
126.9350894,37.52288819,여의도여자고등학교,별관 2층 보건실
126.8499801,37.48857258,서울개웅초등학교,중앙현관
126.8906916,37.49722007,영림중학교,1층 보건실
126.8760998,37.49678039,중앙구로하이츠아파트,관리사무실 입구
127.0502954,37.63120563,아시아퍼시픽국제외국인학교,1층 로비
126.855912,37.49674308,개봉어린이도서관,2층 멀티미디어실
126.858303,37.55753833,한국환경공단수도권서부지역본부,8층 환경관리처내 민원상담실
126.8441636,37.47772052,서울도시철도공사천왕차량사업소,검사동 1층 현관 내부 복도
126.9695089,37.54528509,청파동주민센터,1층 민원실
126.827354,37.49756976,세종과학고등학교,미리내(기숙사) 가동 1층 로비
126.8947653,37.51792165,2호선문래역,역무실 앞 벤치 옆
126.8902714,37.48148088,성프란치스꼬장애인종합복지관,1층 복도
126.9225902,37.51964065,윤중초등학교,2층 교무지원실 앞 복도
127.09622,37.53782345,구의현대2단지아파트,205동 1층
127.1043792,37.54368022,광장극동2차아파트,14동-2
126.9274589,37.58439013,명지고등학교,명지고등학교 본관4층 교무실 앞
126.8838114,37.48564457,서울영일초등학교,보건실 앞
126.9640244,37.56488351,인창중학교,3층 복도
127.09622,37.53782345,구의현대2단지아파트,201동 12라인 1층
127.09622,37.53782345,구의현대2단지아파트,207동 34라인 1층
127.09622,37.53782345,구의현대2단지아파트,208동 34라인 1층
126.9799865,37.57206643,라이나생명보험(주),시그나타워 13층  헬스케어센터 내 위치
126.9609815,37.53962216,효창공원앞역(6호선),지하2층 대합실
126.8795526,37.50714192,서울신미림초등학교,보건실 앞
